"","ids","X.1","textToSend","Means","stanMeans","X","MetaID","treatment","pid_rep","open.ended.response","Topic1","Topic2","Topic3","max_prob123","max_prob12","anger_ra1","anger_ra2","caseid","enthusiasm_ra1","enthusiasm_ra2","fear_ra1","fear_ra2","immigrants_ra1","immigrants_ra2","legal","est1","est2","RunAll","mergeIDs","stanMeansNewSys","stanSDsNewSys","coderMeans","newDocIDS","stanMeansNewSys2","stanSDsNewSys2","stanMeansNewSysPooled","stanSDsNewSysPooled"
"140",6741,136,"job availability, visas, welfare system",0.5,0.16915645005707,136,0,0,1,"job availability, visas, welfare system",0.2765519409,0.5559582138,0.1674898454,2,2,0,0,176,0,0,1,2,0,0,0,0.0540149645435166,-0.481933862704036,-0.160672057748585,159,0.427708294623297,0.29480983003402,1.5,10469,0.580617102921895,0.313011080278878,0.489251261935863,0.212917231500616
"141",6742,137,"racism, bigotry, intolerance",0.4,-0.747548358446794,137,0,0,0,"racism, bigotry, intolerance",0.5778363688,0.1133189388,0.3088446924,1,1,0,2,96,0,0,0,1,2,2,0,-0.252811558331148,-0.5770900470036,-0.449582955070351,242,0.215542388560406,0.274157964507266,0.5,10470,0.0648372941152496,0.303531741203192,0.113496040210493,0.206702267597806
"142",6743,138,"i didn't have to worrty about immingration when all our relation came over to these lands without an invitation  !",0.15,-3.51938130119028,138,0,1,0,"i didn't have to worrty about immingration when all our relation came over to these lands without an invitation  !",0.2191318451,0.531649695,0.24921846,2,2,0,0,412,1,1,0,0,0,0,0,-1.18966705316231,-1.28735256439025,-1.36835885453458,65,-0.893583991092104,0.324615398436704,0,10471,-0.800482697058758,0.34976118865333,-0.903047304628866,0.245219793877587
"143",6744,139,"first i think that it isn't fair for someone who is not a citizen to receive benefits of any kind without paying into the system.  then i think of 12 million people (especially the children) who could not be taken out of our economy without undue suffering on everyone's part.  then i hear about illegal aliens still able to get driver's licenses, start businesses, buy homes, etc. when so many people are waiting all over the world to come here legally.  it is a difficult problem.",0.75,1.47211488350269,139,0,0,0.333,"first i think that it isn't fair for someone who is not a citizen to receive benefits of any kind without paying into the system.  then i think of 12 million people (especially the children) who could not be taken out of our economy without undue suffering on everyone's part.  then i hear about illegal aliens still able to get driver's licenses, start businesses, buy homes, etc. when so many people are waiting all over the world to come here legally.  it is a difficult problem.",0.1523743878,0.1703351474,0.6772904649,3,2,1,0,47,0,0,1,1,0,1,0,0.493670996659131,0.295110690811596,0.406957899611147,53,1.08051999303368,0.329142412547836,1,10472,0.557807030314878,0.334726302606683,0.901234940074322,0.244376287049732
"144",6745,140,"its one of those things that you can't fix.",0.2,-2.15600831969627,140,0,0,0.16667,"its one of those things that you can't fix.",0.4221894429,0.2952569834,0.2825535736,1,1,0,0,346,0,0,0,1,0,0,0,-0.72594694646826,-1.00681329150757,-0.927298241334098,152,-0.851541317254889,0.373796641840689,0.5,10473,-1.72947799060905,0.42386782767241,-1.48638535919517,0.326145025253117
"145",6746,141,"over population, crime, job shortage, welfare increase",0.8,2.91265289111827,141,0,1,1,"over population
crime
job shortage
welfare increase",0.0786175877,0.8539870563,0.067395356,2,2,0,0,410,0,0,2,2,0,0,0,0.980900625749173,1.21823351047704,1.03613540176938,215,1.02238328345166,0.347403082191484,2,10474,1.07007260600815,0.397566466397725,1.10556655227489,0.267470066388026
"146",6747,142,"illegal aliens",0.35,-1.64995080365481,142,0,0,0.16667,"illegal aliens",0.6443325641,0.1144705759,0.2411968601,1,1,0,0,337,0,0,0,0,0,0,0,-0.558227103031127,-0.407489592007134,-0.493100063170521,78,-0.995950986204319,0.314173611595864,0,10475,-0.952378412273851,0.354668076198686,-0.987455021264512,0.248078978896131
"147",6748,143,"we need to crack down on illegal immigration in this country",0.35,-1.28343330953636,143,0,0,0.333,"we need to crack down on illegal immigration in this country",0.6911125394,0.0853224189,0.2235650418,1,1,0,1,219,0,0,0,0,0,0,0,-0.438253746302712,0.290868317759603,-0.0693718196053852,322,-1.03055844863553,0.319013060145337,0,10476,-1.11570624157615,0.343939534922804,-1.18666873376293,0.243617365848304
"148",6749,144,"i actually worry about the conditions in those countries the people are leaving.",0.25,-3.46165935955462,144,0,1,0.16667,"i actually worry about the conditions in those countries the people are leaving.",0.3132741265,0.1548053786,0.5319204949,3,1,0,0,339,0,0,0,1,1,2,0,-1.1683404145922,-1.38354402857639,-1.43682037933136,57,-0.772485910194097,0.331978294740411,0.5,10477,-0.839231648773923,0.345743450796934,-0.910809736764321,0.252404921960252
"149",6750,145,"when i think of immigration i think of people who enter this country legally, who go through the proper immigration process, no matter how long it takes.  i think of people who are willing to learn the english language, make an honest living, honor our country and pledge allegiance to our flag.  those who come to america by any other means, who sneak in here and file false paperwork, who think they have the right to drive and have a license, who manage to obtain false ssn's don't deserve to be here, and our borders need to be much, much more secure.",0.4,-1.08191119414123,145,0,0,0.16667,"when i think of immigration i think of people who enter this country legally, who go through the proper immigration process, no matter how long it takes.  i think of people who are willing to learn the english language, make an honest living, honor our country and pledge allegiance to our flag.  those who come to america by any other means, who sneak in here and file false paperwork, who think they have the right to drive and have a license, who manage to obtain false ssn's don't deserve to be here, and our borders need to be much, much more secure.",0.3414403392,0.0467309392,0.6118287216,3,1,2,2,149,2,2,0,0,0,0,1,-0.367824558162099,-0.11399251904552,-0.1803278150221,330,0.865802632627267,0.311389266912896,0,10478,0.610385028568727,0.303908336131866,0.831213717984529,0.231344300456115
"150",6751,146,"immigrants who have married an american but their spouses die are still sometimes kicked out of the country once they are widowed. i am also concerned about how difficult it is to get a green card.",0.1,-4.56720893791895,146,0,1,0,"immigrants who have married an american but their spouses die are still sometimes kicked out of the country once they are widowed. i am also concerned about how difficult it is to get a green card.",0.5135455151,0.126722004,0.359732481,1,1,0,0,242,0,0,0,1,1,2,0,-1.54224207450765,-0.753844886701231,-1.02168332147075,115,-0.69222928820335,0.31674495182912,0.5,10479,-0.272440704201845,0.337344170574469,-0.550903083002153,0.237473436012841
"151",6752,147,"fences across the southern us border, welfare payments, illegal citizens",0.3,-2.28794296710527,147,0,0,0.16667,"fences across the southern us border, welfare payments, illegal citizens",0.3977712417,0.2546849542,0.3475438041,1,1,0,0,305,0,0,1,1,0,0,0,-0.775587891864936,0.227737632067774,-0.23082228895832,51,0.828943447658857,0.298238612642055,1,10480,0.392669375200317,0.31353206326156,0.619651746460619,0.22064622119782
"152",6753,148,"legal immigration does not concern me,  illegal immigration does- it could bring in disease, put a burden on schools and healthcare, it could lead to security concerns",0.65,2.60650849671564,148,0,1,0.833,"legal immigration does not concern me,  illegal immigration does- it could bring in disease, put a burden on schools and healthcare, it could lead to security concerns",0.4845595062,0.4328747105,0.0825657833,1,1,0,0,136,0,0,2,2,0,0,1,0.87416456784079,0.980596537951764,0.98924766248583,178,0.736213384018555,0.300856275172527,2,10481,0.828267912458404,0.357587767126141,0.777309711039531,0.235002576845719
"153",6754,149,"the rising sentiment against immigrants. people seem to forget that not all immigrants are illegal, and that our nation was born of immigrants.",0.3,-2.35886018709055,149,0,1,0.66667,"the rising sentiment against immigrants. people seem to forget that not all immigrants are illegal, and that our nation was born of immigrants.",0.5623945618,0.2162874331,0.2213180051,1,1,0,1,343,0,0,0,1,1,2,0,-0.795893261237392,-0.943283467200044,-0.928641010692111,295,-0.267805038116266,0.316351167358127,0.5,10482,-0.309530006585923,0.30782286876461,-0.295216249190862,0.230011741346213
"154",6755,150,"i think of illeagal immigrants, i think of immigrants that could be terroist",0.95,4.46090308729075,150,0,0,0.833,"i think of illeagal immigrants
i think of immigrants that could be terroist",0.4915315097,0.0952636586,0.4132048317,1,1,0,0,34,0,0,1,1,0,0,0,1.504326006277,1.5958568940683,1.76641643993557,137,-0.0383154954770873,0.296333254629832,1,10483,0.14565809501104,0.313633551302002,0.0472955858354961,0.223778788783364
"155",6756,151,"opportunity for the immagrants. higher burden on the taxed citizens. founding fathers. we're paying for their health costs. illegal immagration is illegal.",0.7,1.2551427953128,151,0,0,0.16667,"opportunity for the immagrants
higher burden on the taxed citizens
founding fathers
we're paying for their health costs
illegal immagration is illegal.",0.1334103455,0.73618426,0.1304053945,2,2,0,1,372,0,1,1,2,0,1,0,0.419390605094191,0.630510750387604,0.54677141826859,212,0.40747214961771,0.309679764264996,1.5,10484,0.271395077619639,0.319524338698671,0.425854321035738,0.236487064902166
"156",6757,152,"i think about illegal immigrants.giving them services paid for by tax dollars paid for by residents and legal immigrants.",0.7,0.913348765427402,152,0,1,0.833,"i think about illegal immigrants.
giving them services paid for by tax dollars paid for by residents and legal immigrants.",0.2841904678,0.5236264165,0.1921831157,2,2,1,1,154,0,0,0,1,0,0,1,0.302623658800453,0.137961733054276,0.190413487409957,128,-0.215381989803531,0.2835918558273,0.5,10485,-0.0129683379197134,0.3249416973512,-0.119522010150939,0.226171743272278
"157",6758,153,"illegal immigration; hispanics; entitlements; not paying taxes, social security; requiring all manners of info tobe inspanish as well as english; borders to the south, texas, ca, etc; gangs; crime; drugs; but positive thoughts about legal alilens here with work visas...hard workers, good people trying to make a better life for their families,",0.85,2.7012770604742,153,0,0,0.66667,"illegal immigration; hispanics; entitlements; not paying taxes, social security; requiring all manners of info tobe inspanish as well as english; borders to the south, texas, ca, etc; gangs; crime; drugs; but positive thoughts about legal alilens here with work visas...hard workers, good people trying to make a better life for their families,",0.5137125353,0.3448028394,0.1414846253,1,1,0,2,260,1,2,2,2,0,1,1,0.906109709893347,0.471640254258557,0.631662993814234,97,1.277506349591,0.373752759577703,2,10486,0.949972595512632,0.371653826161997,1.23077942231022,0.27813698421238
"158",6759,154,"illegal immigration. increasing cost to me for healthcare for illegals who come here and have babies.",0.6,1.02509952584915,154,0,1,0.66667,"illegal immigration
increasing cost to me for healthcare for illegals who come here and have babies.",0.2547481571,0.570171056,0.1750807869,2,2,1,1,24,0,0,1,1,0,0,0,0.345204049383552,-0.0664186501741809,0.212412529184788,98,0.950427074673399,0.421542775293389,1,10487,0.825583714281934,0.337779513456775,0.911909764470133,0.287910911452579
"159",6760,156,"the number of illegal immigrants, the strain on our resources (including schools, hospitals, etc.)",0.9,3.53366513703558,156,0,1,0.66667,"the number of illegal immigrants, the strain on our resources (including schools, hospitals, etc.)",0.1993009047,0.7113523434,0.0893467519,2,2,0,0,68,0,0,1,2,0,0,0,1.19394914919077,0.54615495968035,0.844826814607876,288,0.662029833717124,0.297662403382599,1.5,10488,0.367028242424472,0.317944647465718,0.618369763619656,0.2318925712131
"160",6761,157,"i worry that newer immigrants are not assimilated as easily into this country as in the past",0.5,0.157171916577075,157,0,1,0.16667,"i worry that newer immigrants are not assimilated as easily into this country as in the past",0.6810759407,0.1389618094,0.1799622499,1,1,0,0,243,0,0,1,1,1,0,0,0.0532411004570924,0.163675761952422,0.119802932727143,158,-0.793085408447648,0.334988656844806,1,10489,-0.0604451127185555,0.3057353833965,-0.369485769385974,0.228213835770713
"161",6762,158,"legals (desirable) vs. illegals (criminals).  very complicated. many do what is good for themselves, rather than what is fair and just.",0.75,-0.245839729108439,158,0,0,0.833,"legals (desirable) vs. illegals (criminals)

very complicated

many do what is good for themselves, rather than what is fair and just.",0.4016800114,0.1988574073,0.3994625812,1,1,0,1,160,0,0,1,1,0,0,1,-0.0823371792181024,-0.352618014295775,-0.285085886705908,182,-0.612180881973273,0.297068998174398,1,10490,-0.089800116741007,0.310832153099882,-0.342568029976462,0.226534776130133
"162",6763,159,"border control, certain illegal immigrants tolerated, and others immediately deported.",0.75,0.271858405388677,159,0,0,0.333,"border control, certain illegal immigrants tolerated, and others immediately deported.",0.7989695063,0.0691228052,0.1319076884,1,1,0,0,151,0,0,0,1,0,0,0,0.0896523068725359,-0.216462885635807,-0.079609423782851,16,0.436776789207554,0.282615126624794,0.5,10491,-0.141319479628466,0.307668728263401,0.175373960339531,0.206504990934445
"163",6764,161,"i am most worried about the conception that forms in the relation of the modern nation state to that of the foreigner.  a relation of same and other is established that marginalizes the other in such a way as to turn hospitality into slavery.  the largest worries of immigration manifest themselves as concerns over economic effects primarily because the nation state has communally devolved into a neoliberal capitalist organization.  it is the corporisation of the state that governs the question of immigration, the question that is then framed in terms of resources and production.  my worry is that capitalist democracy will continue to perpetuate itself and replace community with individualism, consumerism, and the great american freedom-the freedom to buy",0.4,0.193999938828825,161,0,1,0.333,"i am most worried about the conception that forms in the relation of the modern nation state to that of the foreigner.  a relation of same and other is established that marginalizes the other in such a way as to turn hospitality into slavery.  the largest worries of immigration manifest themselves as concerns over economic effects primarily because the nation state has communally devolved into a neoliberal capitalist organization.  it is the corporisation of the state that governs the question of immigration, the question that is then framed in terms of resources and production.  my worry is that capitalist democracy will continue to perpetuate itself and replace community with individualism, consumerism, and the great american freedom-the freedom to buy",0.7904057215,0.1034888504,0.1061054282,1,1,0,0,113,0,0,0,1,0,0,0,0.0633962670364464,0.0401638284127271,0.224570645155168,61,0.171332464499718,0.309752342382769,0.5,10492,0.740747489157896,0.350643098319812,0.557301235609777,0.234057321967376
